scenario_id,route_id,origin_port,destination_port,distance_nm,weather_scenario,cargo_demand_tonnes,deadline_hours,candidate_vessel_type,vessel_capacity_tonnes,candidate_fuel_type,candidate_speed_knots,shaft_power_kw,voyage_duration_hours,total_fuel_litres,total_fuel_cost_usd,total_co2_kg,cargo_capacity_sufficient,schedule_feasible,candidate_valid
SCN_0012,R3_Vizag_Singapore,Visakhapatnam_IN,Singapore_SG,1450,high_wave_wind,71098.0,132.0,Capesize Bulk Carrier,180000,conventional,15.5,14000.0,93.55,251352.2,150811.34,821167.74,1,1,1
SCN_0012,R3_Vizag_Singapore,Visakhapatnam_IN,Singapore_SG,1450,high_wave_wind,71098.0,132.0,Capesize Bulk Carrier,180000,lng,8.5,5579.75,170.59,327855.8,147535.13,405721.6,1,0,0
SCN_0012,R3_Vizag_Singapore,Visakhapatnam_IN,Singapore_SG,1450,high_wave_wind,71098.0,132.0,Capesize Bulk Carrier,180000,lng,12.0,14000.0,120.83,582685.2,262208.33,721072.92,1,1,1
SCN_0012,R3_Vizag_Singapore,Visakhapatnam_IN,Singapore_SG,1450,high_wave_wind,71098.0,132.0,Capesize Bulk Carrier,180000,lng,15.5,14000.0,93.55,451111.1,203000.0,558250.0,1,1,1
SCN_0012,R3_Vizag_Singapore,Visakhapatnam_IN,Singapore_SG,1450,high_wave_wind,71098.0,132.0,Capesize Bulk Carrier,180000,ammonia,8.5,5579.75,170.59,725742.7,689455.61,0.0,1,0,0
SCN_0012,R3_Vizag_Singapore,Visakhapatnam_IN,Singapore_SG,1450,high_wave_wind,71098.0,132.0,Capesize Bulk Carrier,180000,ammonia,12.0,14000.0,120.83,1289833.8,1225342.13,0.0,1,1,1
SCN_0012,R3_Vizag_Singapore,Visakhapatnam_IN,Singapore_SG,1450,high_wave_wind,71098.0,132.0,Capesize Bulk Carrier,180000,ammonia,15.5,14000.0,93.55,998581.0,948651.97,0.0,1,1,1
SCN_0012,R3_Vizag_Singapore,Visakhapatnam_IN,Singapore_SG,1450,high_wave_wind,71098.0,132.0,Aframax Tanker,115000,conventional,8.5,4323.49,170.59,141547.3,84928.36,462434.92,1,0,0
SCN_0012,R3_Vizag_Singapore,Visakhapatnam_IN,Singapore_SG,1450,high_wave_wind,71098.0,132.0,Aframax Tanker,115000,conventional,11.75,11420.65,123.4,270482.6,162289.57,883666.73,1,1,1
SCN_0012,R3_Vizag_Singapore,Visakhapatnam_IN,Singapore_SG,1450,high_wave_wind,71098.0,132.0,Aframax Tanker,115000,conventional,15.0,13000.0,96.67,241178.5,144707.07,787930.0,1,1,1
SCN_0012,R3_Vizag_Singapore,Visakhapatnam_IN,Singapore_SG,1450,high_wave_wind,71098.0,132.0,Aframax Tanker,115000,lng,8.5,4323.49,170.59,254040.1,114318.04,314374.62,1,0,0
SCN_0012,R3_Vizag_Singapore,Visakhapatnam_IN,Singapore_SG,1450,high_wave_wind,71098.0,132.0,Aframax Tanker,115000,lng,11.75,11420.65,123.4,485445.1,218450.31,600738.35,1,1,1
SCN_0012,R3_Vizag_Singapore,Visakhapatnam_IN,Singapore_SG,1450,high_wave_wind,71098.0,132.0,Aframax Tanker,115000,lng,15.0,13000.0,96.67,432851.9,194783.33,535654.17,1,1,1
SCN_0012,R3_Vizag_Singapore,Visakhapatnam_IN,Singapore_SG,1450,high_wave_wind,71098.0,132.0,Aframax Tanker,115000,ammonia,8.5,4323.49,170.59,562344.0,534226.78,0.0,1,0,0
SCN_0012,R3_Vizag_Singapore,Visakhapatnam_IN,Singapore_SG,1450,high_wave_wind,71098.0,132.0,Aframax Tanker,115000,ammonia,11.75,11420.65,123.4,1074582.9,1020853.77,0.0,1,1,1
SCN_0012,R3_Vizag_Singapore,Visakhapatnam_IN,Singapore_SG,1450,high_wave_wind,71098.0,132.0,Aframax Tanker,115000,ammonia,15.0,13000.0,96.67,958162.3,910254.15,0.0,1,1,1
SCN_0013,R4_Kandla_Fujairah,Kandla_IN,Fujairah_AE,900,moderate_weather,149272.0,93.6,Supramax Bulk Carrier,58000,conventional,8.5,2732.48,105.88,55526.3,33315.81,181404.56,0,0,0
SCN_0013,R4_Kandla_Fujairah,Kandla_IN,Fujairah_AE,900,moderate_weather,149272.0,93.6,Supramax Bulk Carrier,58000,conventional,11.5,6766.96,78.26,101638.2,60982.91,332051.95,0,1,0
SCN_0013,R4_Kandla_Fujairah,Kandla_IN,Fujairah_AE,900,moderate_weather,149272.0,93.6,Supramax Bulk Carrier,58000,conventional,14.5,8000.0,62.07,95297.8,57178.68,311337.93,0,1,0
SCN_0013,R4_Kandla_Fujairah,Kandla_IN,Fujairah_AE,900,moderate_weather,149272.0,93.6,Supramax Bulk Carrier,58000,lng,8.5,2732.48,105.88,99655.2,44844.83,123323.28,0,0,0
SCN_0013,R4_Kandla_Fujairah,Kandla_IN,Fujairah_AE,900,moderate_weather,149272.0,93.6,Supramax Bulk Carrier,58000,lng,11.5,6766.96,78.26,182413.8,82086.21,225737.07,0,1,0
SCN_0013,R4_Kandla_Fujairah,Kandla_IN,Fujairah_AE,900,moderate_weather,149272.0,93.6,Supramax Bulk Carrier,58000,lng,14.5,8000.0,62.07,171034.5,76965.52,211655.17,0,1,0
SCN_0013,R4_Kandla_Fujairah,Kandla_IN,Fujairah_AE,900,moderate_weather,149272.0,93.6,Supramax Bulk Carrier,58000,methanol,8.5,2732.48,105.88,127856.7,70321.19,139742.27,0,0,0
SCN_0013,R4_Kandla_Fujairah,Kandla_IN,Fujairah_AE,900,moderate_weather,149272.0,93.6,Supramax Bulk Carrier,58000,methanol,11.5,6766.96,78.26,234035.3,128719.41,255791.21,0,1,0
SCN_0013,R4_Kandla_Fujairah,Kandla_IN,Fujairah_AE,900,moderate_weather,149272.0,93.6,Supramax Bulk Carrier,58000,methanol,14.5,8000.0,62.07,219435.7,120689.66,239834.48,0,1,0
SCN_0013,R4_Kandla_Fujairah,Kandla_IN,Fujairah_AE,900,moderate_weather,149272.0,93.6,Panamax Bulk Carrier,75000,conventional,8.5,3120.08,105.88,63402.6,38041.56,207136.32,0,0,0
SCN_0013,R4_Kandla_Fujairah,Kandla_IN,Fujairah_AE,900,moderate_weather,149272.0,93.6,Panamax Bulk Carrier,75000,conventional,11.5,7726.84,78.26,116055.3,69633.17,379152.63,0,1,0
SCN_0013,R4_Kandla_Fujairah,Kandla_IN,Fujairah_AE,900,moderate_weather,149272.0,93.6,Panamax Bulk Carrier,75000,conventional,14.5,9500.0,62.07,113166.1,67899.69,369713.79,0,1,0
SCN_0013,R4_Kandla_Fujairah,Kandla_IN,Fujairah_AE,900,moderate_weather,149272.0,93.6,Panamax Bulk Carrier,75000,lng,8.5,3120.08,105.88,113791.0,51205.95,140816.36,0,0,0
SCN_0013,R4_Kandla_Fujairah,Kandla_IN,Fujairah_AE,900,moderate_weather,149272.0,93.6,Panamax Bulk Carrier,75000,lng,11.5,7726.84,78.26,208288.7,93729.92,257757.27,0,1,0
SCN_0013,R4_Kandla_Fujairah,Kandla_IN,Fujairah_AE,900,moderate_weather,149272.0,93.6,Panamax Bulk Carrier,75000,lng,14.5,9500.0,62.07,203103.4,91396.55,251340.52,0,1,0
SCN_0013,R4_Kandla_Fujairah,Kandla_IN,Fujairah_AE,900,moderate_weather,149272.0,93.6,Panamax Bulk Carrier,75000,methanol,8.5,3120.08,105.88,145992.8,80296.06,159564.34,0,0,0
SCN_0013,R4_Kandla_Fujairah,Kandla_IN,Fujairah_AE,900,moderate_weather,149272.0,93.6,Panamax Bulk Carrier,75000,methanol,11.5,7726.84,78.26,267232.6,146977.92,292074.52,0,1,0
SCN_0013,R4_Kandla_Fujairah,Kandla_IN,Fujairah_AE,900,moderate_weather,149272.0,93.6,Panamax Bulk Carrier,75000,methanol,14.5,9500.0,62.07,260579.9,143318.97,284803.45,0,1,0
SCN_0013,R4_Kandla_Fujairah,Kandla_IN,Fujairah_AE,900,moderate_weather,149272.0,93.6,Panamax Bulk Carrier,75000,ammonia,8.5,3120.08,105.88,251888.1,239293.71,0.0,0,0,0
SCN_0013,R4_Kandla_Fujairah,Kandla_IN,Fujairah_AE,900,moderate_weather,149272.0,93.6,Panamax Bulk Carrier,75000,ammonia,11.5,7726.84,78.26,461068.6,438015.13,0.0,0,1,0
SCN_0013,R4_Kandla_Fujairah,Kandla_IN,Fujairah_AE,900,moderate_weather,149272.0,93.6,Panamax Bulk Carrier,75000,ammonia,14.5,9500.0,62.07,449590.5,427110.93,0.0,0,1,0
SCN_0013,R4_Kandla_Fujairah,Kandla_IN,Fujairah_AE,900,moderate_weather,149272.0,93.6,Kamsarmax Bulk Carrier,82000,conventional,8.5,3277.91,105.88,66610.0,39965.99,217614.8,0,0,0
SCN_0013,R4_Kandla_Fujairah,Kandla_IN,Fujairah_AE,900,moderate_weather,149272.0,93.6,Kamsarmax Bulk Carrier,82000,conventional,12.0,9223.26,75.0,132759.0,79655.39,433723.62,0,1,0
SCN_0013,R4_Kandla_Fujairah,Kandla_IN,Fujairah_AE,900,moderate_weather,149272.0,93.6,Kamsarmax Bulk Carrier,82000,conventional,15.5,9700.0,58.06,108093.8,64856.3,353142.58,0,1,0
SCN_0013,R4_Kandla_Fujairah,Kandla_IN,Fujairah_AE,900,moderate_weather,149272.0,93.6,Kamsarmax Bulk Carrier,82000,lng,8.5,3277.91,105.88,119547.4,53796.32,147939.89,0,0,0
SCN_0013,R4_Kandla_Fujairah,Kandla_IN,Fujairah_AE,900,moderate_weather,149272.0,93.6,Kamsarmax Bulk Carrier,82000,lng,12.0,9223.26,75.0,238267.5,107220.35,294855.97,0,1,0
SCN_0013,R4_Kandla_Fujairah,Kandla_IN,Fujairah_AE,900,moderate_weather,149272.0,93.6,Kamsarmax Bulk Carrier,82000,lng,15.5,9700.0,58.06,194000.0,87300.0,240075.0,0,1,0
SCN_0013,R4_Kandla_Fujairah,Kandla_IN,Fujairah_AE,900,moderate_weather,149272.0,93.6,Kamsarmax Bulk Carrier,82000,methanol,8.5,3277.91,105.88,153378.2,84358.03,167636.28,0,0,0
SCN_0013,R4_Kandla_Fujairah,Kandla_IN,Fujairah_AE,900,moderate_weather,149272.0,93.6,Kamsarmax Bulk Carrier,82000,methanol,12.0,9223.26,75.0,305695.0,168132.27,334112.46,0,1,0
SCN_0013,R4_Kandla_Fujairah,Kandla_IN,Fujairah_AE,900,moderate_weather,149272.0,93.6,Kamsarmax Bulk Carrier,82000,methanol,15.5,9700.0,58.06,248900.3,136895.16,272038.06,0,1,0
SCN_0013,R4_Kandla_Fujairah,Kandla_IN,Fujairah_AE,900,moderate_weather,149272.0,93.6,Kamsarmax Bulk Carrier,82000,ammonia,8.5,3277.91,105.88,264630.5,251398.96,0.0,0,0,0
SCN_0013,R4_Kandla_Fujairah,Kandla_IN,Fujairah_AE,900,moderate_weather,149272.0,93.6,Kamsarmax Bulk Carrier,82000,ammonia,12.0,9223.26,75.0,527429.6,501058.13,0.0,0,1,0
SCN_0013,R4_Kandla_Fujairah,Kandla_IN,Fujairah_AE,900,moderate_weather,149272.0,93.6,Kamsarmax Bulk Carrier,82000,ammonia,15.5,9700.0,58.06,429439.0,407967.08,0.0,0,1,0
SCN_0013,R4_Kandla_Fujairah,Kandla_IN,Fujairah_AE,900,moderate_weather,149272.0,93.6,Kamsarmax Bulk Carrier,82000,hydrogen,8.5,3277.91,105.88,317742.9,587824.43,0.0,0,0,0
SCN_0013,R4_Kandla_Fujairah,Kandla_IN,Fujairah_AE,900,moderate_weather,149272.0,93.6,Kamsarmax Bulk Carrier,82000,hydrogen,12.0,9223.26,75.0,633287.0,1171580.87,0.0,0,1,0
SCN_0013,R4_Kandla_Fujairah,Kandla_IN,Fujairah_AE,900,moderate_weather,149272.0,93.6,Kamsarmax Bulk Carrier,82000,hydrogen,15.5,9700.0,58.06,515629.3,953914.13,0.0,0,1,0
SCN_0013,R4_Kandla_Fujairah,Kandla_IN,Fujairah_AE,900,moderate_weather,149272.0,93.6,Capesize Bulk Carrier,180000,conventional,8.5,5176.78,105.88,105196.6,63117.95,343677.25,1,0,0
SCN_0013,R4_Kandla_Fujairah,Kandla_IN,Fujairah_AE,900,moderate_weather,149272.0,93.6,Capesize Bulk Carrier,180000,conventional,12.0,14000.0,75.0,201515.2,120909.09,658350.0,1,1,1
SCN_0013,R4_Kandla_Fujairah,Kandla_IN,Fujairah_AE,900,moderate_weather,149272.0,93.6,Capesize Bulk Carrier,180000,conventional,15.5,14000.0,58.06,156011.7,93607.04,509690.32,1,1,1
SCN_0013,R4_Kandla_Fujairah,Kandla_IN,Fujairah_AE,900,moderate_weather,149272.0,93.6,Capesize Bulk Carrier,180000,lng,8.5,5176.78,105.88,188800.2,84960.09,233640.23,1,0,0
SCN_0013,R4_Kandla_Fujairah,Kandla_IN,Fujairah_AE,900,moderate_weather,149272.0,93.6,Capesize Bulk Carrier,180000,lng,12.0,14000.0,75.0,361666.7,162750.0,447562.5,1,1,1
SCN_0013,R4_Kandla_Fujairah,Kandla_IN,Fujairah_AE,900,moderate_weather,149272.0,93.6,Capesize Bulk Carrier,180000,lng,15.5,14000.0,58.06,280000.0,126000.0,346500.0,1,1,1
SCN_0013,R4_Kandla_Fujairah,Kandla_IN,Fujairah_AE,900,moderate_weather,149272.0,93.6,Capesize Bulk Carrier,180000,ammonia,8.5,5176.78,105.88,417928.7,397032.28,0.0,1,0,0
SCN_0013,R4_Kandla_Fujairah,Kandla_IN,Fujairah_AE,900,moderate_weather,149272.0,93.6,Capesize Bulk Carrier,180000,ammonia,12.0,14000.0,75.0,800586.5,760557.18,0.0,1,1,1
SCN_0013,R4_Kandla_Fujairah,Kandla_IN,Fujairah_AE,900,moderate_weather,149272.0,93.6,Capesize Bulk Carrier,180000,ammonia,15.5,14000.0,58.06,619808.9,588818.47,0.0,1,1,1
SCN_0013,R4_Kandla_Fujairah,Kandla_IN,Fujairah_AE,900,moderate_weather,149272.0,93.6,Aframax Tanker,115000,conventional,8.5,4011.24,105.88,81511.9,48907.14,266299.36,0,0,0
SCN_0013,R4_Kandla_Fujairah,Kandla_IN,Fujairah_AE,900,moderate_weather,149272.0,93.6,Aframax Tanker,115000,conventional,11.75,10595.85,76.6,155761.1,93456.63,508871.36,0,1,0
SCN_0013,R4_Kandla_Fujairah,Kandla_IN,Fujairah_AE,900,moderate_weather,149272.0,93.6,Aframax Tanker,115000,conventional,15.0,13000.0,60.0,149697.0,89818.18,489060.0,0,1,0
SCN_0013,R4_Kandla_Fujairah,Kandla_IN,Fujairah_AE,900,moderate_weather,149272.0,93.6,Aframax Tanker,115000,lng,8.5,4011.24,105.88,146292.4,65831.58,181036.85,0,0,0
SCN_0013,R4_Kandla_Fujairah,Kandla_IN,Fujairah_AE,900,moderate_weather,149272.0,93.6,Aframax Tanker,115000,lng,11.75,10595.85,76.6,279550.1,125797.55,345943.25,0,1,0
SCN_0013,R4_Kandla_Fujairah,Kandla_IN,Fujairah_AE,900,moderate_weather,149272.0,93.6,Aframax Tanker,115000,lng,15.0,13000.0,60.0,268666.7,120900.0,332475.0,0,1,0
SCN_0013,R4_Kandla_Fujairah,Kandla_IN,Fujairah_AE,900,moderate_weather,149272.0,93.6,Aframax Tanker,115000,ammonia,8.5,4011.24,105.88,323833.3,307641.67,0.0,0,0,0
SCN_0013,R4_Kandla_Fujairah,Kandla_IN,Fujairah_AE,900,moderate_weather,149272.0,93.6,Aframax Tanker,115000,ammonia,11.75,10595.85,76.6,618813.0,587872.36,0.0,0,1,0
SCN_0013,R4_Kandla_Fujairah,Kandla_IN,Fujairah_AE,900,moderate_weather,149272.0,93.6,Aframax Tanker,115000,ammonia,15.0,13000.0,60.0,594721.4,564985.34,0.0,0,1,0
SCN_0014,R4_Kandla_Fujairah,Kandla_IN,Fujairah_AE,900,normal,30509.0,72.0,Handysize Bulk Carrier,35000,conventional,8.5,2027.45,105.88,41199.4,24719.66,134598.54,1,0,0
SCN_0014,R4_Kandla_Fujairah,Kandla_IN,Fujairah_AE,900,normal,30509.0,72.0,Handysize Bulk Carrier,35000,conventional,11.25,4700.56,80.0,72170.3,43302.17,235780.31,1,0,0
SCN_0014,R4_Kandla_Fujairah,Kandla_IN,Fujairah_AE,900,normal,30509.0,72.0,Handysize Bulk Carrier,35000,conventional,14.0,6000.0,64.29,74026.0,44415.58,241842.86,1,1,1
SCN_0014,R4_Kandla_Fujairah,Kandla_IN,Fujairah_AE,900,normal,30509.0,72.0,Handysize Bulk Carrier,35000,lng,8.5,2027.45,105.88,73942.1,33273.96,91503.39,1,0,0
SCN_0014,R4_Kandla_Fujairah,Kandla_IN,Fujairah_AE,900,normal,30509.0,72.0,Handysize Bulk Carrier,35000,lng,11.25,4700.56,80.0,129526.7,58287.0,160289.25,1,0,0
SCN_0014,R4_Kandla_Fujairah,Kandla_IN,Fujairah_AE,900,normal,30509.0,72.0,Handysize Bulk Carrier,35000,lng,14.0,6000.0,64.29,132857.1,59785.71,164410.71,1,1,1
SCN_0014,R4_Kandla_Fujairah,Kandla_IN,Fujairah_AE,900,normal,30509.0,72.0,Handysize Bulk Carrier,35000,methanol,8.5,2027.45,105.88,94867.1,52176.91,103685.95,1,0,0
SCN_0014,R4_Kandla_Fujairah,Kandla_IN,Fujairah_AE,900,normal,30509.0,72.0,Handysize Bulk Carrier,35000,methanol,11.25,4700.56,80.0,166181.6,91399.86,181629.81,1,0,0
SCN_0014,R4_Kandla_Fujairah,Kandla_IN,Fujairah_AE,900,normal,30509.0,72.0,Handysize Bulk Carrier,35000,methanol,14.0,6000.0,64.29,170454.5,93750.0,186300.0,1,1,1
SCN_0014,R4_Kandla_Fujairah,Kandla_IN,Fujairah_AE,900,normal,30509.0,72.0,Supramax Bulk Carrier,58000,conventional,8.5,2612.33,105.88,53084.7,31850.83,173427.79,1,0,0
SCN_0014,R4_Kandla_Fujairah,Kandla_IN,Fujairah_AE,900,normal,30509.0,72.0,Supramax Bulk Carrier,58000,conventional,11.5,6469.4,78.26,97168.9,58301.35,317450.87,1,0,0
SCN_0014,R4_Kandla_Fujairah,Kandla_IN,Fujairah_AE,900,normal,30509.0,72.0,Supramax Bulk Carrier,58000,conventional,14.5,8000.0,62.07,95297.8,57178.68,311337.93,1,1,1
SCN_0014,R4_Kandla_Fujairah,Kandla_IN,Fujairah_AE,900,normal,30509.0,72.0,Supramax Bulk Carrier,58000,lng,8.5,2612.33,105.88,95273.1,42872.9,117900.47,1,0,0
SCN_0014,R4_Kandla_Fujairah,Kandla_IN,Fujairah_AE,900,normal,30509.0,72.0,Supramax Bulk Carrier,58000,lng,11.5,6469.4,78.26,174392.6,78476.69,215810.9,1,0,0
SCN_0014,R4_Kandla_Fujairah,Kandla_IN,Fujairah_AE,900,normal,30509.0,72.0,Supramax Bulk Carrier,58000,lng,14.5,8000.0,62.07,171034.5,76965.52,211655.17,1,1,1
SCN_0014,R4_Kandla_Fujairah,Kandla_IN,Fujairah_AE,900,normal,30509.0,72.0,Supramax Bulk Carrier,58000,methanol,8.5,2612.33,105.88,122234.6,67229.01,133597.49,1,0,0
SCN_0014,R4_Kandla_Fujairah,Kandla_IN,Fujairah_AE,900,normal,30509.0,72.0,Supramax Bulk Carrier,58000,methanol,11.5,6469.4,78.26,223744.2,123059.33,244543.5,1,0,0
SCN_0014,R4_Kandla_Fujairah,Kandla_IN,Fujairah_AE,900,normal,30509.0,72.0,Supramax Bulk Carrier,58000,methanol,14.5,8000.0,62.07,219435.7,120689.66,239834.48,1,1,1
SCN_0014,R4_Kandla_Fujairah,Kandla_IN,Fujairah_AE,900,normal,30509.0,72.0,Panamax Bulk Carrier,75000,conventional,8.5,2982.88,105.88,60614.7,36368.79,198028.06,1,0,0
SCN_0014,R4_Kandla_Fujairah,Kandla_IN,Fujairah_AE,900,normal,30509.0,72.0,Panamax Bulk Carrier,75000,conventional,11.5,7387.07,78.26,110952.1,66571.25,362480.44,1,0,0
SCN_0014,R4_Kandla_Fujairah,Kandla_IN,Fujairah_AE,900,normal,30509.0,72.0,Panamax Bulk Carrier,75000,conventional,14.5,9500.0,62.07,113166.1,67899.69,369713.79,1,1,1
SCN_0014,R4_Kandla_Fujairah,Kandla_IN,Fujairah_AE,900,normal,30509.0,72.0,Panamax Bulk Carrier,75000,lng,8.5,2982.88,105.88,108787.3,48954.31,134624.34,1,0,0
SCN_0014,R4_Kandla_Fujairah,Kandla_IN,Fujairah_AE,900,normal,30509.0,72.0,Panamax Bulk Carrier,75000,lng,11.5,7387.07,78.26,199129.8,89608.4,246423.1,1,0,0
SCN_0014,R4_Kandla_Fujairah,Kandla_IN,Fujairah_AE,900,normal,30509.0,72.0,Panamax Bulk Carrier,75000,lng,14.5,9500.0,62.07,203103.4,91396.55,251340.52,1,1,1
SCN_0014,R4_Kandla_Fujairah,Kandla_IN,Fujairah_AE,900,normal,30509.0,72.0,Panamax Bulk Carrier,75000,methanol,8.5,2982.88,105.88,139573.2,76765.27,152547.94,1,0,0
SCN_0014,R4_Kandla_Fujairah,Kandla_IN,Fujairah_AE,900,normal,30509.0,72.0,Panamax Bulk Carrier,75000,methanol,11.5,7387.07,78.26,255481.8,140514.97,279231.34,1,0,0
SCN_0014,R4_Kandla_Fujairah,Kandla_IN,Fujairah_AE,900,normal,30509.0,72.0,Panamax Bulk Carrier,75000,methanol,14.5,9500.0,62.07,260579.9,143318.97,284803.45,1,1,1
SCN_0014,R4_Kandla_Fujairah,Kandla_IN,Fujairah_AE,900,normal,30509.0,72.0,Panamax Bulk Carrier,75000,ammonia,8.5,2982.88,105.88,240812.0,228771.42,0.0,1,0,0
SCN_0014,R4_Kandla_Fujairah,Kandla_IN,Fujairah_AE,900,normal,30509.0,72.0,Panamax Bulk Carrier,75000,ammonia,11.5,7387.07,78.26,440794.3,418754.61,0.0,1,0,0
SCN_0014,R4_Kandla_Fujairah,Kandla_IN,Fujairah_AE,900,normal,30509.0,72.0,Panamax Bulk Carrier,75000,ammonia,14.5,9500.0,62.07,449590.5,427110.93,0.0,1,1,1
SCN_0014,R4_Kandla_Fujairah,Kandla_IN,Fujairah_AE,900,normal,30509.0,72.0,Kamsarmax Bulk Carrier,82000,conventional,8.5,3133.77,105.88,63681.0,38208.59,208045.79,1,0,0
SCN_0014,R4_Kandla_Fujairah,Kandla_IN,Fujairah_AE,900,normal,30509.0,72.0,Kamsarmax Bulk Carrier,82000,conventional,12.0,8817.69,75.0,126921.3,76152.77,414651.82,1,0,0
SCN_0014,R4_Kandla_Fujairah,Kandla_IN,Fujairah_AE,900,normal,30509.0,72.0,Kamsarmax Bulk Carrier,82000,conventional,15.5,9700.0,58.06,108093.8,64856.3,353142.58,1,1,1
SCN_0014,R4_Kandla_Fujairah,Kandla_IN,Fujairah_AE,900,normal,30509.0,72.0,Kamsarmax Bulk Carrier,82000,lng,8.5,3133.77,105.88,114290.6,51430.78,141434.64,1,0,0
SCN_0014,R4_Kandla_Fujairah,Kandla_IN,Fujairah_AE,900,normal,30509.0,72.0,Kamsarmax Bulk Carrier,82000,lng,12.0,8817.69,75.0,227790.3,102505.63,281890.49,1,0,0
SCN_0014,R4_Kandla_Fujairah,Kandla_IN,Fujairah_AE,900,normal,30509.0,72.0,Kamsarmax Bulk Carrier,82000,lng,15.5,9700.0,58.06,194000.0,87300.0,240075.0,1,1,1
SCN_0014,R4_Kandla_Fujairah,Kandla_IN,Fujairah_AE,900,normal,30509.0,72.0,Kamsarmax Bulk Carrier,82000,methanol,8.5,3133.77,105.88,146633.9,80648.62,160264.94,1,0,0
SCN_0014,R4_Kandla_Fujairah,Kandla_IN,Fujairah_AE,900,normal,30509.0,72.0,Kamsarmax Bulk Carrier,82000,methanol,12.0,8817.69,75.0,292252.9,160739.12,319420.78,1,0,0
SCN_0014,R4_Kandla_Fujairah,Kandla_IN,Fujairah_AE,900,normal,30509.0,72.0,Kamsarmax Bulk Carrier,82000,methanol,15.5,9700.0,58.06,248900.3,136895.16,272038.06,1,1,1
SCN_0014,R4_Kandla_Fujairah,Kandla_IN,Fujairah_AE,900,normal,30509.0,72.0,Kamsarmax Bulk Carrier,82000,ammonia,8.5,3133.77,105.88,252994.1,240344.38,0.0,1,0,0
SCN_0014,R4_Kandla_Fujairah,Kandla_IN,Fujairah_AE,900,normal,30509.0,72.0,Kamsarmax Bulk Carrier,82000,ammonia,12.0,8817.69,75.0,504237.3,479025.47,0.0,1,0,0
SCN_0014,R4_Kandla_Fujairah,Kandla_IN,Fujairah_AE,900,normal,30509.0,72.0,Kamsarmax Bulk Carrier,82000,ammonia,15.5,9700.0,58.06,429439.0,407967.08,0.0,1,1,1
SCN_0014,R4_Kandla_Fujairah,Kandla_IN,Fujairah_AE,900,normal,30509.0,72.0,Kamsarmax Bulk Carrier,82000,hydrogen,8.5,3133.77,105.88,303771.1,561976.46,0.0,1,0,0
SCN_0014,R4_Kandla_Fujairah,Kandla_IN,Fujairah_AE,900,normal,30509.0,72.0,Kamsarmax Bulk Carrier,82000,hydrogen,12.0,8817.69,75.0,605439.9,1120063.81,0.0,1,0,0
SCN_0014,R4_Kandla_Fujairah,Kandla_IN,Fujairah_AE,900,normal,30509.0,72.0,Kamsarmax Bulk Carrier,82000,hydrogen,15.5,9700.0,58.06,515629.3,953914.13,0.0,1,1,1
SCN_0014,R4_Kandla_Fujairah,Kandla_IN,Fujairah_AE,900,normal,30509.0,72.0,Capesize Bulk Carrier,180000,conventional,8.5,4949.14,105.88,100570.9,60342.51,328564.98,1,0,0
SCN_0014,R4_Kandla_Fujairah,Kandla_IN,Fujairah_AE,900,normal,30509.0,72.0,Capesize Bulk Carrier,180000,conventional,12.0,13925.7,75.0,200445.7,120267.43,654856.16,1,0,0
SCN_0014,R4_Kandla_Fujairah,Kandla_IN,Fujairah_AE,900,normal,30509.0,72.0,Capesize Bulk Carrier,180000,conventional,15.5,14000.0,58.06,156011.7,93607.04,509690.32,1,1,1
SCN_0014,R4_Kandla_Fujairah,Kandla_IN,Fujairah_AE,900,normal,30509.0,72.0,Capesize Bulk Carrier,180000,lng,8.5,4949.14,105.88,180498.2,81224.2,223366.55,1,0,0
SCN_0014,R4_Kandla_Fujairah,Kandla_IN,Fujairah_AE,900,normal,30509.0,72.0,Capesize Bulk Carrier,180000,lng,12.0,13925.7,75.0,359747.3,161886.29,445187.3,1,0,0
SCN_0014,R4_Kandla_Fujairah,Kandla_IN,Fujairah_AE,900,normal,30509.0,72.0,Capesize Bulk Carrier,180000,lng,15.5,14000.0,58.06,280000.0,126000.0,346500.0,1,1,1
SCN_0014,R4_Kandla_Fujairah,Kandla_IN,Fujairah_AE,900,normal,30509.0,72.0,Capesize Bulk Carrier,180000,ammonia,8.5,4949.14,105.88,399551.4,379573.87,0.0,1,0,0
SCN_0014,R4_Kandla_Fujairah,Kandla_IN,Fujairah_AE,900,normal,30509.0,72.0,Capesize Bulk Carrier,180000,ammonia,12.0,13925.7,75.0,796337.8,756520.93,0.0,1,0,0
SCN_0014,R4_Kandla_Fujairah,Kandla_IN,Fujairah_AE,900,normal,30509.0,72.0,Capesize Bulk Carrier,180000,ammonia,15.5,14000.0,58.06,619808.9,588818.47,0.0,1,1,1
SCN_0014,R4_Kandla_Fujairah,Kandla_IN,Fujairah_AE,900,normal,30509.0,72.0,Aframax Tanker,115000,conventional,8.5,3834.86,105.88,77927.6,46756.58,254589.58,1,0,0
SCN_0014,R4_Kandla_Fujairah,Kandla_IN,Fujairah_AE,900,normal,30509.0,72.0,Aframax Tanker,115000,conventional,11.75,10129.93,76.6,148911.9,89347.13,486495.14,1,0,0
SCN_0014,R4_Kandla_Fujairah,Kandla_IN,Fujairah_AE,900,normal,30509.0,72.0,Aframax Tanker,115000,conventional,15.0,13000.0,60.0,149697.0,89818.18,489060.0,1,1,1
